200, 50000, 812.2801702022552
200, 50000, 740.0616619586945
200, 50000, 701.1548624038696
200, 50000, 724.1643681526184
200, 50000, 810.9114367961884
200, 50000, 735.5963428020477
200, 50000, 721.041435956955
200, 50000, 736.5207831859589
200, 50000, 725.7147324085236
200, 50000, 698.6343502998352
500, 100000, 1239.0614082813263
500, 100000, 1457.3832454681396
500, 100000, 1270.476778268814
500, 100000, 1222.2969071865082
500, 100000, 1189.9781169891357
500, 100000, 1.4585504531860352
500, 100000, 1202.2791924476624
500, 100000, 1414.380913734436
500, 100000, 1.1890826225280762
50, 10000, 281.36685156822205
50, 10000, 274.24188590049744
50, 10000, 277.937224149704
50, 10000, 294.92070984840393
50, 10000, 327.0345973968506
50, 10000, 270.60634899139404
50, 10000, 265.67513513565063
200, 50000, 960.7341196537018
200, 50000, 679.3517649173737
200, 50000, 821.1526672840118
200, 50000, 973.997043132782
200, 50000, 861.9722735881805
200, 50000, 698.5872626304626
200, 50000, 701.7485544681549
200, 50000, 1082.4306991100311
200, 50000, 781.737272977829
200, 50000, 715.4625363349915
200, 50000, 835.1299424171448
200, 50000, 693.4357669353485
200, 50000, 731.246621131897
500, 50000, 654.2718477249146
500, 50000, 531.1052131652832
500, 50000, 673.3257613182068
500, 50000, 844.2684211730957
500, 20000, 220.37401843070984
500, 20000, 251.67924857139587
500, 20000, 389.87533712387085
500, 20000, 211.8314187526703
500, 20000, 254.241290807724
500, 20000, 244.64029908180237
500, 20000, 240.83955121040344
500, 20000, 263.8680992126465
500, 20000, 253.37229824066162
500, 20000, 237.86634230613708
500, 20000, 240.4263939857483
500, 20000, 206.85509991645813
500, 20000, 250.25730395317078
500, 20000, 247.1807405948639
500, 20000, 243.24932527542114
500, 20000, 240.66927552223206
500, 20000, 508.984827041626
500, 20000, 207.7524471282959
500, 20000, 407.1266231536865
500, 20000, 202.36355257034302
500, 20000, 247.6946485042572
500, 20000, 250.5737156867981
500, 20000, 265.70019459724426
500, 20000, 404.2720293998718
500, 20000, 532.451290845871
500, 20000, 218.50074362754822
500, 20000, 244.61035108566284
500, 20000, 239.72260236740112
500, 20000, 237.80115485191345
500, 20000, 241.09209966659546
500, 20000, 239.86037254333496
500, 20000, 235.7133412361145
500, 20000, 239.3507695198059
500, 20000, 488.9139518737793
500, 20000, 208.38253211975098
500, 20000, 252.03924417495728
500, 20000, 245.60441637039185
500, 20000, 234.7958426475525
500, 20000, 366.6535358428955
500, 20000, 227.49670147895813
500, 20000, 256.1113541126251
500, 20000, 249.43502616882324
500, 20000, 246.3183045387268
500, 20000, 248.2845447063446
500, 20000, 245.12661170959473
14, 20000, 2.437333345413208
1, 20000, 1.5399792194366455
500, 20000, 257.52139163017273
500, 20000, 271.4295313358307
500, 20000, 257.46129631996155
500, 20000, 260.08597230911255
500, 20000, 262.3006556034088
500, 20000, 538.2869160175323
500, 20000, 263.32998299598694
500, 20000, 572.0132894515991
500, 20000, 314.6922149658203
500, 20000, 268.38068890571594
100, 20000, 326.26078939437866
100, 20000, 325.9324538707733
100, 20000, 331.1602735519409
100, 20000, 328.36353731155396
100, 20000, 324.2901656627655
100, 20000, 328.09027457237244
500, 500, 5.157510995864868
500, 500, 6.217287540435791
500, 500, 7.374142169952393
500, 500, 8.280459642410278
500, 500, 5.3806962966918945
500, 500, 5.320484638214111
500, 500, 6.867938280105591
500, 500, 8.86460256576538
500, 500, 8.014107704162598
500, 500, 11.369877576828003
500, 500, 14.013077735900879
500, 500, 12.623404502868652
500, 500, 5.203358173370361
500, 500, 4.914773941040039
500, 500, 6.905479907989502
500, 500, 6.911371231079102
500, 500, 7.928881883621216
500, 500, 24.994483709335327
500, 500, 6.1833336353302
500, 500, 7.337393045425415
500, 500, 6.655120849609375
500, 500, 4.263615846633911
500, 500, 6.276904582977295
500, 500, 9.45605731010437
500, 500, 13.073209285736084
500, 500, 14.091090440750122
500, 500, 10.47261667251587
500, 500, 5.4934892654418945
500, 500, 4.707165002822876
500, 500, 5.448357343673706
500, 500, 6.959416627883911
500, 500, 22.565094709396362
500, 500, 12.992694854736328
500, 500, 6.173655033111572
500, 500, 4.654216289520264
500, 500, 4.257378816604614
500, 500, 5.044702053070068
500, 500, 17.300140380859375
500, 500, 9.276105165481567
500, 500, 11.666378498077393
500, 500, 7.09709358215332
500, 500, 5.113305568695068
500, 500, 14.781053066253662
500, 500, 18.44483780860901
500, 500, 5.76227331161499
500, 500, 4.831629037857056
500, 500, 8.967743396759033
500, 500, 6.214609146118164
500, 500, 4.826263189315796
500, 500, 4.813634634017944
500, 500, 5.251420974731445
500, 500, 15.479327917098999
500, 500, 13.12987208366394
500, 500, 9.425815105438232
500, 500, 6.94707465171814
500, 500, 5.109359264373779
500, 500, 11.936211585998535
500, 500, 16.767895936965942
500, 500, 5.897271633148193
500, 500, 5.501647710800171
500, 500, 5.459582567214966
500, 500, 7.7122642993927
500, 500, 13.1003577709198
500, 500, 4.733524322509766
500, 500, 8.217778444290161
500, 500, 4.985147476196289
500, 500, 5.833486080169678
500, 500, 11.953923225402832
500, 500, 12.341722965240479
500, 500, 4.797799110412598
500, 500, 7.2420172691345215
500, 500, 10.125478267669678
500, 500, 12.7633056640625
500, 500, 6.33211874961853
500, 500, 5.233065128326416
500, 500, 7.784574270248413
500, 500, 8.502933979034424
500, 500, 12.845343589782715
500, 500, 5.309891223907471
500, 500, 8.367298364639282
500, 500, 5.8679022789001465
500, 500, 5.89572811126709
500, 500, 10.7165048122406
500, 500, 12.312024593353271
500, 500, 10.909364223480225
500, 500, 5.649022579193115
500, 500, 6.920199155807495
500, 500, 11.829798221588135
500, 500, 6.43752121925354
500, 500, 5.0397772789001465
500, 500, 7.9591758251190186
500, 500, 9.131895065307617
500, 500, 12.066528797149658
500, 500, 13.369167566299438
500, 500, 4.560849905014038
500, 500, 4.534821033477783
500, 500, 7.277426242828369
500, 500, 7.701618432998657
500, 500, 14.099564552307129
500, 500, 8.266324758529663
500, 500, 6.05032753944397
500, 500, 13.092196226119995
500, 500, 4.999307870864868
500, 500, 6.8296122550964355
500, 500, 5.54424786567688
500, 500, 8.008392810821533
500, 500, 9.198850870132446
500, 500, 9.170144319534302
500, 500, 12.937760829925537
500, 500, 7.371892213821411
500, 500, 16.029794692993164
500, 500, 4.397809982299805
500, 500, 4.922112226486206
500, 500, 12.03774094581604
500, 500, 5.703831195831299
500, 500, 6.143902778625488
500, 500, 12.116497993469238
500, 500, 6.078657150268555
500, 500, 6.02902364730835
500, 500, 7.164423227310181
500, 500, 7.3349385261535645
500, 500, 8.57910966873169
500, 500, 8.084340572357178
500, 500, 11.6154305934906
500, 500, 8.424566507339478
500, 500, 14.558620691299438
500, 500, 13.235293626785278
500, 500, 5.445470571517944
500, 500, 7.697214603424072
500, 500, 8.501492738723755
500, 500, 10.542576789855957
500, 500, 6.436511516571045
500, 500, 6.965463161468506
500, 500, 6.840843439102173
500, 500, 8.334719896316528
500, 500, 8.432806968688965
500, 500, 7.0480523109436035
500, 500, 8.587501049041748
500, 500, 6.539843320846558
500, 500, 5.901283025741577
500, 500, 13.41191577911377
500, 500, 12.379519939422607
